"block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree (misd/fel)","compas_decile_score","two_year_recid","vign_short","charge_name","charge_info","outcome"
10,5069,2,0,24,1,0,2,326,0,10,1,"The defendant is a 24-year-old male. He has been charged with prostitution. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 1 juvenile felony charge and 0 juvenile misdemeanor charges on his record.","Prostitution","engaging in sex for money",1
10,22,2,0,25,0,0,3,190,1,10,0,"The defendant is a 25-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",0
10,5563,1,0,33,0,0,0,306,1,6,1,"The defendant is a 33-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
10,10949,2,0,19,1,0,1,190,1,9,1,"The defendant is a 19-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 1 juvenile felony charge and 0 juvenile misdemeanor charge on his record.","Grand theft","the unlawful taking of property worth more than $300",1
10,208,1,0,44,0,0,2,45,0,2,1,"The defendant is a 44-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
10,1300,1,1,21,0,0,0,283,0,5,0,"The defendant is a 21-year-old female. She has been charged with possession of cannabis/marijuana. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of cannabis/marijuana","nan",0
10,7847,1,0,30,0,0,0,130,0,1,0,"The defendant is a 30-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
10,4593,4,0,38,0,0,0,45,0,1,0,"The defendant is a 38-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
10,2841,1,0,24,0,1,3,133,0,5,0,"The defendant is a 24-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
10,7099,2,0,34,0,0,2,303,1,2,0,"The defendant is a 34-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",0
10,3110,1,0,21,0,0,0,45,0,4,1,"The defendant is a 21-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
10,3952,1,0,37,0,0,0,134,0,4,0,"The defendant is a 37-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
10,9229,2,0,22,0,0,0,45,0,8,0,"The defendant is a 22-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
10,3255,2,0,51,0,0,4,374,0,2,0,"The defendant is a 51-year-old male. He has been charged with driving with a suspended license. This crime is classified as a misdemeanor. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a suspended license","nan",0
10,1718,2,0,25,0,1,11,190,1,9,1,"The defendant is a 25-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 11 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
10,480,2,0,20,0,0,0,190,1,9,1,"The defendant is a 20-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
10,8438,1,1,34,0,0,12,306,1,10,1,"The defendant is a 34-year-old female. She has been charged with possession of cocaine. This crime is classified as a felony. She has been convicted of 12 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of cocaine","nan",1
10,10136,2,0,34,0,0,2,71,1,3,1,"The defendant is a 34-year-old male. He has been charged with carrying a concealed weapon. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Carrying a concealed weapon","when a person knowingly carries, on or about their person, a weapon that is concealed from the ordinary sight of another person",1
10,5387,2,0,34,0,0,0,45,0,1,1,"The defendant is a 34-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
11,8534,1,1,44,0,0,10,171,1,5,1,"The defendant is a 44-year-old female. She has been charged with prostitution. This crime is classified as a felony. She has been convicted of 10 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Prostitution","engaging in sex for money",1
11,8403,2,0,19,0,0,0,336,1,4,1,"The defendant is a 19-year-old male. He has been charged with resisting an officer with violence. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Resisting an officer with violence","when a person knowingly and willfully resists, obstructs, or opposes a law enforcement officer by threatening violence or engaging in violent conduct against the law enforcement officer was engaged in the lawful execution of a legal duty",1
11,6668,2,0,29,0,0,0,122,0,2,1,"The defendant is a 29-year-old male. He has been charged with disorderly conduct. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Disorderly conduct","committing an act that corrupts the public morals, outrages the sense of public decency, or affects the peace and quiet of persons who may witness them, or engages in brawling, fighting, or other conduct that constitutes a breach of the peace",1
11,9172,2,0,21,0,0,0,306,1,7,0,"The defendant is a 21-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",0
11,3950,1,0,38,0,0,3,306,1,9,1,"The defendant is a 38-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
11,1191,1,0,22,0,0,0,58,1,4,1,"The defendant is a 22-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
11,8939,2,1,26,0,0,1,45,0,4,0,"The defendant is a 26-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
11,2907,2,0,22,0,0,3,167,1,6,1,"The defendant is a 22-year-old male. He has been charged with battery. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
11,2152,2,1,42,0,0,2,66,1,2,0,"The defendant is a 42-year-old female. She has been charged with burglary. This crime is classified as a felony. She has been convicted of 2 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
11,266,3,0,54,0,0,2,65,1,1,0,"The defendant is a 54-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
11,7508,3,0,44,0,0,0,45,0,1,0,"The defendant is a 44-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
11,5506,1,0,24,0,0,3,21,1,5,1,"The defendant is a 24-year-old male. He has been charged with assault. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Assault","an intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent",1
11,2638,1,0,23,0,0,0,45,0,4,0,"The defendant is a 23-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
11,3412,1,0,25,0,0,0,45,0,2,0,"The defendant is a 25-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
11,5689,1,0,22,0,0,1,186,1,4,0,"The defendant is a 22-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Grand theft","the unlawful taking of property worth more than $300",0
11,8565,2,0,30,0,0,13,168,1,10,1,"The defendant is a 30-year-old male. He has been charged with battery. This crime is classified as a felony. He has been convicted of 13 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
11,10703,2,0,43,0,1,23,114,1,7,0,"The defendant is a 43-year-old male. He has been charged with dealing cocaine. This crime is classified as a felony. He has been convicted of 23 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Dealing cocaine","possessing cocaine with the intent to sell or deliver the cocaine",0
11,7247,2,1,24,0,0,2,57,1,5,1,"The defendant is a 24-year-old female. She has been charged with burglary. This crime is classified as a felony. She has been convicted of 2 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
11,6339,2,0,49,0,0,11,426,0,5,1,"The defendant is a 49-year-old male. He has been charged with restraining order violation. This crime is classified as a misdemeanor. He has been convicted of 11 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Restraining order violation","nan",1
11,469,2,0,20,0,0,0,186,1,10,1,"The defendant is a 20-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
11,8258,2,0,26,0,0,6,55,1,7,1,"The defendant is a 26-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 6 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
11,10169,1,0,33,0,0,0,283,0,7,1,"The defendant is a 33-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",1
11,2898,1,1,31,0,0,0,45,0,3,0,"The defendant is a 31-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
11,8777,1,0,21,0,0,1,56,1,4,0,"The defendant is a 21-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
11,9484,1,1,41,0,0,1,45,0,2,0,"The defendant is a 41-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
11,648,2,0,57,0,0,1,175,1,5,1,"The defendant is a 57-year-old male. He has been charged with theft. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Theft","taking of another person's property worth less than $300",1
11,1611,2,0,47,0,0,4,306,1,3,0,"The defendant is a 47-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",0
11,4835,2,0,37,0,0,1,175,1,10,0,"The defendant is a 37-year-old male. He has been charged with theft. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Theft","taking of another person's property worth less than $300",0
11,3293,1,1,27,0,0,0,303,1,3,0,"The defendant is a 27-year-old female. She has been charged with possession of cannabis/marijuana. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of cannabis/marijuana","nan",0
11,10317,2,0,62,0,0,0,133,0,1,0,"The defendant is a 62-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
11,1157,5,0,27,0,0,3,133,0,7,0,"The defendant is a 27-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
11,4165,2,0,22,0,0,0,35,1,7,0,"The defendant is a 22-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
11,279,3,0,57,0,0,1,129,1,1,0,"The defendant is a 57-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Driving with a revoked license","nan",0
11,9971,1,1,55,0,0,0,47,1,1,0,"The defendant is a 55-year-old female. She has been charged with battery. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
11,9380,1,0,38,0,0,5,129,1,4,0,"The defendant is a 38-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 5 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",0
11,10931,3,0,28,0,0,1,344,1,3,0,"The defendant is a 28-year-old male. He has been charged with robbery. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Robbery","when a person intentionally and unlawfully takes money or property from another person through the use of force, violence, assault, or threat",0
11,4694,1,0,44,0,0,2,45,0,4,0,"The defendant is a 44-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
11,10492,3,1,25,0,1,14,65,1,6,0,"The defendant is a 25-year-old female. She has been charged with burglary. This crime is classified as a felony. She has been convicted of 14 prior crimes. She has 0 juvenile felony charges and 1 juvenile misdemeanor charges on her record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
11,6687,1,0,39,0,0,10,190,1,8,1,"The defendant is a 39-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 10 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
11,10267,2,1,31,0,0,4,10,1,8,0,"The defendant is a 31-year-old female. She has been charged with battery with a deadly weapon. This crime is classified as a felony. She has been convicted of 4 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery with a deadly weapon","intentionally causing bodily harm to another person with a deadly weapon",0
11,8642,1,0,61,0,0,4,418,1,6,0,"The defendant is a 61-year-old male. He has been charged with forgery. This crime is classified as a felony. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Forgery","when a person falsely makes, alters, counterfeits, or forges a document that carries legal efficacy",0
11,3347,2,1,36,0,0,7,92,1,3,1,"The defendant is a 36-year-old female. She has been charged with criminal damage of less than $1000. This crime is classified as a felony. She has been convicted of 7 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Criminal damage of less than $1000","when a person willfully and maliciously damages another person's property - with damage less than $1,000",1
11,4139,2,0,35,0,1,14,45,0,8,1,"The defendant is a 35-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 14 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
11,3562,2,0,52,0,0,0,367,1,1,0,"The defendant is a 52-year-old male. He has been charged with soliciting for prostitution. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Soliciting for prostitution","when a person solicits, induces, entices, or procures another person to engage in prostitution, lewdness, or assignation",0
11,10560,1,0,41,0,0,1,10,1,1,1,"The defendant is a 41-year-old male. He has been charged with battery with a deadly weapon. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Battery with a deadly weapon","intentionally causing bodily harm to another person with a deadly weapon",1
11,9685,2,0,22,0,0,0,45,0,7,1,"The defendant is a 22-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
11,8014,2,0,52,0,0,7,190,0,3,1,"The defendant is a 52-year-old male. He has been charged with grand theft. This crime is classified as a misdemeanor. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
11,6164,2,1,37,0,0,1,66,1,1,0,"The defendant is a 37-year-old female. She has been charged with burglary. This crime is classified as a felony. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
11,10580,1,1,22,0,0,1,425,0,8,0,"The defendant is a 22-year-old female. She has been charged with domestic violence. This crime is classified as a misdemeanor. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Domestic violence","the touching or striking of a family member, household member, or domestic partner against their will",0
11,5939,1,0,45,0,0,2,306,1,1,0,"The defendant is a 45-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",0
12,9563,1,0,22,0,0,1,367,1,6,0,"The defendant is a 22-year-old male. He has been charged with soliciting for prostitution. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Soliciting for prostitution","when a person solicits, induces, entices, or procures another person to engage in prostitution, lewdness, or assignation",0
12,603,2,0,29,1,0,2,21,1,5,0,"The defendant is a 29-year-old male. He has been charged with assault. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 1 juvenile felony charge and 0 juvenile misdemeanor charges on his record.","Assault","an intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent",0
12,1467,2,0,29,0,0,10,110,1,7,1,"The defendant is a 29-year-old male. He has been charged with dealing cannabis/marijuana. This crime is classified as a felony. He has been convicted of 10 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Dealing cannabis/marijuana","possessing cannabis with the intent to sell or deliver the cannabis",1
12,2959,2,0,26,0,0,2,45,0,7,0,"The defendant is a 26-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
12,2543,2,0,37,2,3,24,66,1,8,0,"The defendant is a 37-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 24 prior crimes. He has 2 juvenile felony charges and 3 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
12,9303,2,0,30,0,0,0,127,0,9,0,"The defendant is a 30-year-old male. He has been charged with driving with a suspended license. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a suspended license","nan",0
12,8107,1,1,49,0,0,1,208,0,1,0,"The defendant is a 49-year-old female. She has been charged with fleeing the scene of an accident. This crime is classified as a misdemeanor. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Fleeing the scene of an accident","when a person is involved in an accident or crash and willfully leaves the scene of the accident or crash without providing their information to the other individuals involved",0
12,2917,1,0,26,0,0,3,243,0,4,0,"The defendant is a 26-year-old male. He has been charged with theft. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Theft","taking of another person's property worth less than $300",0
12,4940,2,0,34,0,0,9,246,1,10,1,"The defendant is a 34-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 9 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",1
12,2140,1,1,59,0,0,1,189,1,1,0,"The defendant is a 59-year-old female. She has been charged with grand theft. This crime is classified as a felony. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Grand theft","the unlawful taking of property worth more than $300",0
12,1615,1,1,38,0,0,0,74,1,1,0,"The defendant is a 38-year-old female. She has been charged with child abuse. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Child abuse","intentional infliction of physical or mental injury upon a child",0
12,8308,2,0,27,1,0,6,203,1,7,1,"The defendant is a 27-year-old male. He has been charged with fraud. This crime is classified as a felony. He has been convicted of 6 prior crimes. He has 1 juvenile felony charge and 0 juvenile misdemeanor charges on his record.","Fraud","wrongful or criminal deception intended to result in financial or personal gain",1
12,9953,2,0,23,0,0,1,190,1,3,1,"The defendant is a 23-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Grand theft","the unlawful taking of property worth more than $300",1
12,6769,1,1,40,0,0,0,306,1,2,0,"The defendant is a 40-year-old female. She has been charged with possession of cocaine. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of cocaine","nan",0
12,5635,1,1,52,0,0,3,128,0,1,0,"The defendant is a 52-year-old female. She has been charged with driving under the influence. This crime is classified as a misdemeanor. She has been convicted of 3 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
12,7427,2,0,27,0,0,8,93,0,8,0,"The defendant is a 27-year-old male. He has been charged with criminal damage of less than $1000. This crime is classified as a misdemeanor. He has been convicted of 8 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Criminal damage of less than $1000","when a person willfully and maliciously damages another person's property - with damage less than $1,000",0
12,887,2,0,30,0,0,5,129,1,6,1,"The defendant is a 30-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 5 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",1
12,7987,1,0,29,4,1,10,58,1,9,1,"The defendant is a 29-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 10 prior crimes. He has 4 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
12,3182,2,0,25,0,0,2,246,1,5,0,"The defendant is a 25-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",0
12,163,1,0,43,0,0,1,306,1,1,0,"The defendant is a 43-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Possession of cocaine","nan",0
12,3022,2,0,35,0,0,4,45,0,5,0,"The defendant is a 35-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
12,8885,2,0,22,0,1,1,49,1,8,1,"The defendant is a 22-year-old male. He has been charged with battery. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 1 juvenile misdemeanor charge on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
12,2456,1,0,43,0,0,9,312,1,6,0,"The defendant is a 43-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a felony. He has been convicted of 9 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",0
12,4371,1,0,57,0,0,0,328,0,1,0,"The defendant is a 57-year-old male. He has been charged with loitering. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Loitering","standing or waiting around idly in a manner unusual for law-abiding citizens, creating an imminent threat to public safety",0
12,8929,3,0,30,0,0,1,129,1,2,1,"The defendant is a 30-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Driving with a revoked license","nan",1
